X,Y,OBJECTID,TRAPTYPE,ATTRACTANTSUSED,TRAPID,LATITUDE,LONGITUDE,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-8577608.482,4708388.188,1112,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/10/24 13:29:00+00,temp_471,{E5137086-09F8-43C5-97ED-1E32F974F68F},,,,
-8577608.482,4708388.188,1113,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/10/24 13:30:00+00,temp_473,{C62BB1AF-9E2D-424B-942C-B0ED297A0DFD},,,,
-8577608.482,4708388.188,1114,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/06/27 04:00:00+00,Afternoon,2016/06/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,35,1,0,2017/12/05 21:35:00+00,temp_1989,{2EBE3558-0555-4877-94D5-13D07CE4C360},,,,
-8577608.482,4708388.188,1115,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,8,0,0,2017/12/11 16:58:00+00,temp_565,{E61B7A2B-9FD2-499A-814E-790A2AB461ED},,,,
-8577608.482,4708388.188,1116,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/08/30 22:47:00+00,temp_9,{1883EA87-2192-43A9-8649-BFFDF64FFB50},,,,
-8577608.482,4708388.188,1117,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/13 04:00:00+00,Afternoon,2017/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/18 20:48:00+00,temp_242,{F6B0AEED-EC3F-4268-8E18-487571BBF9F0},,,,
-8577608.482,4708388.188,1118,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/19 04:00:00+00,Afternoon,2016/09/21 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,14,4,0,2017/12/11 22:01:00+00,temp_1586,{67518404-4A96-4A7D-B1CF-450F836E8958},,,,
-8577608.482,4708388.188,1119,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/03 04:00:00+00,Afternoon,2017/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,0,0,2017/09/11 22:47:00+00,temp_94,{66039B78-5FC1-4917-9A2F-B170E3E1D8FD},,,,
-8577608.482,4708388.188,1120,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/21 21:45:00+00,temp_375,{6A939F95-A7EF-4F30-85CE-AAB651D69C5B},,,,
-8577608.482,4708388.188,1121,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/18 04:00:00+00,Afternoon,2016/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,2,0,2017/12/07 15:24:00+00,temp_1602,{B56B95D9-6745-4973-B226-E67D2735F426},,,,
-8577608.482,4708388.188,1122,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/01 04:00:00+00,Afternoon,2016/08/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,5,0,2017/12/07 21:15:00+00,temp_1431,{D2C580E2-225A-43BA-B9FA-931EBF2EBE10},,,,
-8577608.482,4708388.188,1123,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/20 04:00:00+00,Afternoon,2017/09/21 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/09/25 20:52:00+00,temp_169,{86BBCCC8-56B0-4D7C-8EBE-02B02EBCDF3A},,,,
-8577608.482,4708388.188,1124,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/15 04:00:00+00,Afternoon,2016/08/17 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2017/12/08 18:28:00+00,temp_1774,{F077760D-A24B-45AF-B182-8D68400115C1},,,,
-8577608.482,4708388.188,1125,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/30 04:00:00+00,Afternoon,2016/06/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,23,0,0,2017/12/04 23:40:00+00,temp_1355,{8D93C63C-6C3C-46CA-8CA6-95FE2632ED1F},,,,
-8577608.482,4708388.188,1126,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/17 04:00:00+00,Afternoon,2016/10/19 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 20:09:00+00,temp_1169,{92BE6345-9ADB-487D-B886-BAEC35959846},,,,
-8577608.482,4708388.188,1127,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/10 04:00:00+00,Afternoon,2017/05/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/12 15:18:00+00,temp_107,{E2190C94-F3C4-4788-B9D3-4D5911C21F7E},,,,
-8577608.482,4708388.188,1128,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,33,5,0,2017/12/06 17:34:00+00,temp_1506,{51C87A2F-2DC0-4422-8C44-532BE7ABB122},,,,
-8577608.482,4708388.188,1129,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,0,0,2017/09/26 13:24:00+00,temp_283,{9CFBB1BC-A8FB-408F-9F45-B602F976E7D8},,,,
-8577608.482,4708388.188,1130,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 21:35:00+00,temp_256,{38FCC22F-9525-4345-93F6-772F9FE64BED},,,,
-8577608.482,4708388.188,1131,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/12 17:50:00+00,temp_1003,{804CA649-C64F-4743-A54E-DE8603D26128},,,,
-8577608.482,4708388.188,1132,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/06 04:00:00+00,Afternoon,2017/09/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/11 21:56:00+00,temp_79,{DD849CE9-7C7F-4F24-9665-6730E424A9C5},,,,
-8577608.482,4708388.188,1133,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 21:18:00+00,temp_1261,{59BD2FF0-2C44-44C9-91EE-A502DFCBA3D5},,,,
-8577608.482,4708388.188,1134,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,0,0,2017/10/24 13:30:00+00,temp_472,{E007F706-DD22-4482-88AF-BA8B29C6E607},,,,
-8577608.482,4708388.188,1135,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/21 21:43:00+00,temp_373,{FF2DA421-3552-44F6-A822-550371187584},,,,
-8577608.482,4708388.188,1136,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/15 04:00:00+00,Afternoon,2016/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,25,0,0,2017/12/08 18:28:00+00,temp_1775,{FCF21C6C-164A-481C-81CF-378C6ADB8160},,,,
-8577608.482,4708388.188,1137,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/12/11 18:03:00+00,temp_1194,{26C682E9-B279-414D-B4FD-BD65CBDD7F92},,,,
-8577608.482,4708388.188,1138,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,1,0,2017/09/26 15:53:00+00,temp_415,{82FB404E-6E1D-42FF-8107-4AEE3002D636},,,,
-8577608.482,4708388.188,1139,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,8,1,0,2017/08/30 22:48:00+00,temp_10,{D0FCB788-94F4-4941-B579-F551BDCFF527},,,,
-8577608.482,4708388.188,1140,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/26 15:53:00+00,temp_414,{DC72FD47-0534-4249-BAB0-3EA483B5FDA4},,,,
-8577608.482,4708388.188,1141,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/21 20:49:00+00,temp_301,{C8837DDC-2EFF-41F8-9C5A-FB4E13D62743},,,,
-8577608.482,4708388.188,1142,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,3,0,0,2017/12/11 18:02:00+00,temp_1192,{65CAEE54-4443-4D88-8E29-3589909F9952},,,,
-8577608.482,4708388.188,1143,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/11 16:58:00+00,temp_909,{91DD2D8C-48B6-4844-B82F-DC83F9CF826C},,,,
-8577608.482,4708388.188,1144,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 21:34:00+00,temp_255,{474594D0-4654-4E2D-A089-1DA4ADBCE93C},,,,
-8577608.482,4708388.188,1145,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,8,0,0,2017/12/11 18:02:00+00,temp_1193,{184500BA-429E-4772-90B2-ABC2756F47E7},,,,
-8577608.482,4708388.188,1146,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/08/30 22:49:00+00,temp_11,{FFA4C1A7-168C-4E2E-89DB-3150DA031A26},,,,
-8577608.482,4708388.188,1147,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/04/25 04:00:00+00,Afternoon,2016/04/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2017/12/01 19:20:00+00,temp_529,{67A95F33-D76D-4DBD-A0E2-5647E28DDDE5},,,,
-8577608.482,4708388.188,1148,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/11 18:03:00+00,temp_1195,{05114C0E-7096-4EBF-AAF4-2D375F7CADD1},,,,
-8577608.482,4708388.188,1149,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/29 04:00:00+00,Afternoon,2016/08/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,2,0,2017/12/11 16:57:00+00,temp_564,{C382B76D-ABD5-4658-9934-2D5770B1361C},,,,
-8577608.482,4708388.188,1150,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/05/09 04:00:00+00,Afternoon,2016/05/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/04 18:36:00+00,temp_498,{BCAD0CF7-693A-4CE9-BF98-F1329844C14C},,,,
-8577608.482,4708388.188,1151,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/08 04:00:00+00,Afternoon,2016/08/10 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2017/12/08 16:42:00+00,temp_1628,{7A3B35C3-8776-45AE-A9FF-CFFB113AEB7C},,,,
-8577608.482,4708388.188,1152,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/12 16:01:00+00,temp_724,{A39AA921-8585-4829-9FBF-A27A0B7C0983},,,,
-8577608.482,4708388.188,1153,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/06/14 04:00:00+00,Afternoon,2017/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/19 15:43:00+00,temp_347,{14B85D8E-D6D2-4887-8D9C-EBF8271C528C},,,,
-8577608.482,4708388.188,1154,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/11 04:00:00+00,Afternoon,2016/07/13 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/06 17:32:00+00,temp_1505,{E6728ACD-7DB9-4D0C-80FC-75F5203A0074},,,,
-8577608.482,4708388.188,1155,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,13,2,0,2017/12/07 18:47:00+00,temp_552,{EDA9518C-851D-4ABE-80D0-74891DA8B7FD},,,,
-8577608.482,4708388.188,1156,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/07/25 04:00:00+00,Afternoon,2016/07/27 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,7,0,0,2017/12/07 18:46:00+00,temp_551,{DB6112EA-F8C6-40B9-A665-BDE9704BEDD9},,,,
-8577608.482,4708388.188,1157,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/10/24 04:00:00+00,Afternoon,2016/10/26 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/12 21:17:00+00,temp_1260,{872B8509-B52F-49FD-9122-5DEA51EDC11A},,,,
-8577608.482,4708388.188,1158,ABC Trap,CO2 with light,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,21,2,0,2017/09/26 15:56:00+00,temp_419,{B2C8BCF3-6FED-419D-9289-03AE82311708},,,,
-8577608.482,4708388.188,1159,Gravid Trap,Lure and grass infusion,2A,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/09/21 21:42:00+00,temp_336,{0B6209D1-6D84-41B2-987A-9D4EC9593074},,,,
-8577608.482,4708388.188,1160,Gravid Trap,Hay or grass infusion,2C,38.907205,-77.053968,2425 N St. NW,Washington,DC,District of Columbia,School,2016/08/01 04:00:00+00,Afternoon,2016/08/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/07 21:14:00+00,temp_1430,{7F3343B6-52D4-461F-B3E8-7E24BA767230},,,,
-8565869.953,4708275.32,1161,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/09/11 20:11:00+00,temp_29,{2B6CF709-E731-4701-BC02-3E1323878A95},,,,
-8565869.953,4708275.32,1162,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,2,0,0,2018/10/05 18:59:00+00,temp_1286,{68282679-306D-4134-A576-9E8AB43D68E7},,,,
-8565869.953,4708275.32,1163,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,9,0,0,2018/10/05 18:58:00+00,temp_1285,{E7865A9C-DB48-40DA-A031-90AE70567867},,,,
-8565869.953,4708275.32,1164,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/08/31 14:12:00+00,temp_968,{5C96A9EF-6FC3-49B5-8D1F-67151BC08086},,,,
-8565869.953,4708275.32,1165,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/09/26 16:35:00+00,temp_446,{B42ACBF3-1216-479D-AE7B-CCAD583866C0},,,,
-8565869.953,4708275.32,1166,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/09 04:00:00+00,Afternoon,2016/08/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,0,0,2017/12/08 17:45:00+00,temp_1731,{331020D8-1BF3-4474-B03F-404CFC46DA85},,,,
-8565869.953,4708275.32,1167,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/18 04:00:00+00,Afternoon,2018/09/19 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2018/10/05 16:59:00+00,temp_1314,{223EDAEA-D275-492E-A0AF-53EE2799930D},,,,
-8565869.953,4708275.32,1168,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/06/07 04:00:00+00,Morning,2017/06/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 23:02:00+00,temp_343,{343CC75B-5F1F-4A89-AB47-9C4223D62070},,,,
-8565869.953,4708275.32,1169,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,6,0,0,2018/06/25 21:32:00+00,temp_1220,{724A103E-DBB1-40E7-9D21-8B3ACB96E4AE},,,,
-8565869.953,4708275.32,1170,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,15,1,0,2018/09/24 17:00:00+00,temp_1327,{093C6C77-A973-47E5-923F-84CB93A248A0},,,,
-8565869.953,4708275.32,1171,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/04/19 04:00:00+00,Morning,2016/04/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/28 22:31:00+00,temp_364,{3C9CE07B-7825-40D3-B622-8101878F5178},,,,
-8565869.953,4708275.32,1172,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,4,0,0,2018/08/24 18:49:00+00,temp_1140,{DF0AE769-7054-4B04-A74E-E2020B2345FA},,,,
-8565869.953,4708275.32,1173,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/08/23 04:00:00+00,Afternoon,2016/08/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/08 20:46:00+00,temp_1955,{FD8D7F6E-1944-4721-B967-7E0821057815},,,,
-8565869.953,4708275.32,1174,Gravid Trap,Lure and grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,2,0,2,2017/09/26 16:36:00+00,temp_448,{1E82AEC0-39AA-4D51-9B18-0D3C4788C5DE},,,,
-8565869.953,4708275.32,1175,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/09/27 04:00:00+00,Afternoon,2016/09/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/12 16:20:00+00,temp_1889,{A6C5471C-BC02-4B09-80B0-3626DD5C8F6E},,,,
-8565869.953,4708275.32,1176,Gravid Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,5,0,0,2018/08/24 18:47:00+00,temp_1138,{D180DFE2-9A5F-4BE4-9ED7-36B24F019724},,,,
-8565869.953,4708275.32,1177,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/09/18 04:00:00+00,Afternoon,2018/09/19 04:00:00+00,Afternoon,Psorophora,columbiae,Adult,No,No,No,2,0,0,2018/10/05 16:58:00+00,temp_1313,{3E236A2F-663F-4ECD-9325-C8DB97D6F8AD},,,,
-8565869.953,4708275.32,1178,Gravid Trap,Hay or grass infusion,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/07/26 04:00:00+00,Afternoon,2016/07/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/07 20:06:00+00,temp_1130,{1F6C7230-FB03-498B-B83B-DB50A54971E1},,,,
-8565869.953,4708275.32,1179,BGS Trap,Lure,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,6,1,0,2017/09/21 21:18:00+00,temp_328,{E47E3149-E749-4870-B552-3F08627160B8},,,,
-8565869.953,4708275.32,1180,ABC Trap,CO2 with light,7B,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2016/10/18 04:00:00+00,Afternoon,2016/10/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/12 20:58:00+00,temp_1252,{EBBB4DCA-0689-4E35-AA3D-266796365CE6},,,,
-8565869.953,4708275.32,1181,Gravid Trap,Hay or grass infusion,7A,38.906416,-76.948519,4052 Deane Ave. NE,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Morning,2018/05/16 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,111,0,0,2018/06/11 19:19:00+00,temp_943,{49CC7942-A078-4260-BFCB-26C544AF26EA},,,,
